"CountryCode","SeriesCode","DESCRIPTION",
"RWA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"RWA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"RWA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"RWA","IT.NET.USER.ZS","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"SAU","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SAU","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SAU","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SAU","IT.NET.USER.ZS","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","SG.NOD.CONS","There is no nondiscrimination provision.",
"SDN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SDN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","IT.NET.USER.ZS","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","SE.ADT.1524.LT.FE.ZS","Excludes South Sudan",
"SDN","SE.ADT.1524.LT.FM.ZS","Excludes South Sudan",
"SDN","SE.ADT.1524.LT.MA.ZS","Excludes South Sudan",
"SDN","SE.ADT.1524.LT.ZS","Excludes South Sudan",
"SDN","SE.ADT.LITR.FE.ZS","Excludes South Sudan",
"SDN","SE.ADT.LITR.MA.ZS","Excludes South Sudan",
"SDN","SE.ADT.LITR.ZS","Excludes South Sudan",
"SDN","SE.COM.DURS","Excludes South Sudan",
"SDN","SE.ENR.PRIM.FM.ZS","Excludes South Sudan",
"SDN","SE.ENR.PRSC.FM.ZS","Excludes South Sudan",
"SDN","SE.ENR.SECO.FM.ZS","Excludes South Sudan",
"SDN","SE.ENR.TERT.FM.ZS","Excludes South Sudan",
"SDN","SE.PRE.DURS","Excludes South Sudan",
"SDN","SE.PRE.ENRL.TC.ZS","Excludes South Sudan",
"SDN","SE.PRE.ENRR","Excludes South Sudan",
"SDN","SE.PRE.ENRR.FE","Excludes South Sudan",
"SDN","SE.PRE.ENRR.MA","Excludes South Sudan",
"SDN","SE.PRM.CMPT.FE.ZS","Excludes South Sudan",
"SDN","SE.PRM.CMPT.MA.ZS","Excludes South Sudan",
"SDN","SE.PRM.CMPT.ZS","Excludes South Sudan",
"SDN","SE.PRM.DURS","Excludes South Sudan",
"SDN","SE.PRM.ENRL.TC.ZS","Excludes South Sudan",
"SDN","SE.PRM.TCAQ.FE.ZS","Excludes South Sudan",
"SDN","SE.PRM.TCAQ.MA.ZS","Excludes South Sudan",
"SDN","SE.PRM.TCAQ.ZS","Excludes South Sudan",
"SDN","SE.PRM.UNER","Excludes South Sudan",
"SDN","SE.PRM.UNER.FE","Excludes South Sudan",
"SDN","SE.PRM.UNER.FE.ZS","Excludes South Sudan",
"SDN","SE.PRM.UNER.MA","Excludes South Sudan",
"SDN","SE.PRM.UNER.MA.ZS","Excludes South Sudan",
"SDN","SE.PRM.UNER.ZS","Excludes South Sudan",
"SDN","SE.SEC.CMPT.LO.FE.ZS","Excludes South Sudan",
"SDN","SE.SEC.CMPT.LO.MA.ZS","Excludes South Sudan",
"SDN","SE.SEC.CMPT.LO.ZS","Excludes South Sudan",
"SDN","SE.SEC.DURS","Excludes South Sudan",
"SDN","SE.SEC.ENRL.TC.ZS","Excludes South Sudan",
"SDN","SE.SEC.TCAQ.FE.ZS","Excludes South Sudan",
"SDN","SE.SEC.TCAQ.MA.ZS","Excludes South Sudan",
"SDN","SE.SEC.TCAQ.ZS","Excludes South Sudan",
"SDN","SE.SEC.UNER.LO.FE.ZS","Excludes South Sudan",
"SDN","SE.SEC.UNER.LO.MA.ZS","Excludes South Sudan",
"SDN","SE.SEC.UNER.LO.ZS","Excludes South Sudan",
"SDN","SE.TER.ENRL.TC.ZS","Excludes South Sudan",
"SDN","SE.TER.ENRR","Excludes South Sudan",
"SDN","SE.TER.ENRR.FE","Excludes South Sudan",
"SDN","SE.TER.ENRR.MA","Excludes South Sudan",
"SEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SEN","IT.NET.USER.ZS","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SGP","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SGP","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SGP","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SGP","IT.NET.USER.ZS","Infocomm Development Authority of Singapore (IDA).",
"SGP","SG.GEN.PARL.ZS","The parliament convened on 2 November 2006 following the elections held in May. Nine members are yet to be appointed to the parliament.",
"SLB","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SLB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLB","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLB","IT.NET.USER.ZS","Solomon Telekom Company Ltd..",
"SLE","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SLE","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLE","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLE","IT.NET.USER.ZS","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLV","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SLV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","IT.NET.USER.ZS","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","SG.NOD.CONS","There is no nondiscrimination provision.",
"SMR","IT.NET.USER.ZS","Direzione Generale Poste e Telecomunicazioni.",
"SMR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","PA.NUS.PPP","Estimates are based on regression.",
"SMR","PA.NUS.PRVT.PP","Estimates are based on regression.",
"SOM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SOM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SOM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SOM","IT.NET.USER.ZS","Ministry of Posts and Telecommunications.",
"SOM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","PA.NUS.PPP","Estimates are based on regression.",
"SOM","PA.NUS.PRVT.PP","Estimates are based on regression.",
"SRB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SRB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SRB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SRB","IT.NET.USER.ZS","Ratel, Republic Telecommunication Agency.",
"SRB","SP.ADO.TFRT","Including Kosovo.",
"SSD","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SSD","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SSD","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SSD","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SSD","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SSD","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SSD","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SSD","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SSD","PA.NUS.PPP","Estimates are based on regression.",
"SSD","PA.NUS.PRVT.PP","Estimates are based on regression.",
"STP","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"STP","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"STP","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"STP","IT.NET.USER.ZS","Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST). Autoridade Geral de Regulação",
"STP","SG.NOD.CONS","There is no nondiscrimination provision.",
"SUR","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SUR","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SUR","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SUR","IT.NET.USER.ZS","Telecommunicatiebedrijf Suriname (TELESUR). Telecommunications Authority Suriname (TAS).",
"SVK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SVK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVK","IT.NET.USER.ZS","Ministry of Transport, Posts and Telecommunications.",
"SVK","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SVN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVN","IT.NET.USER.ZS","Telekom Slovenije. 1998: Mobitel. 1999 - 2001: Ministry of Transport and Communications. 2001: Telecommunications Administration. 2002 - 2003: Telecommunications, Broadcasting and Post Agency. 2004 - 2005:  Communication Agency of the Republic of Slovenia (APEK). From 2006: Post and Electronic Communications Agency of the Republic of Slovenia.",
"SVN","SG.NOD.CONS","There is no nondiscrimination provision.",
"SVN","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SWE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SWE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SWE","IT.NET.USER.ZS","Telia, Netcom, Europolitan. Swedish Institute for Transport and Communications Analysis. From 2008: Swedish Post and Telecom Agency.",
"SWE","SG.NOD.CONS","There is no nondiscrimination provision.",
"SWE","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWZ","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SWZ","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SWZ","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SWZ","IT.NET.USER.ZS","Swaziland Posts and Telecommunications Corporation (STPC).",
"SYC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SYC","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","IT.NET.USER.ZS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SYR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","IT.NET.USER.ZS","Syrian Telecommunications Establishment (STE).",
"SYR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","PA.NUS.PPP","Estimates are based on regression.",
"SYR","PA.NUS.PRVT.PP","Estimates are based on regression.",
"TCA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCD","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","IT.NET.USER.ZS","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TGO","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TGO","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TGO","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TGO","IT.NET.USER.ZS","Societe des Télécommunications du Togo (TOGO TELECOM). From 2004: Autorité de Règlementation des secteurs de postes  (ART&P).",
"TGO","SG.NOD.CONS","There is no nondiscrimination provision.",
"THA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"THA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"THA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"THA","IT.NET.USER.ZS","Post and Telegraph Department (PTD). From 2002: Ministry of Information and Communication Authority (MICT).",
"THA","SG.NOD.CONS","There is no nondiscrimination provision.",
"TJK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TJK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TJK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TJK","IT.NET.USER.ZS","Ministry of Communications. From 2003: Tajiktelecom.",
"TJK","SG.NOD.CONS","There is no nondiscrimination provision.",
"TKM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TKM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","IT.NET.USER.ZS","Ministry of Communications.",
"TKM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TKM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TKM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TKM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TKM","PA.NUS.PPP","Estimates are based on regression.",
"TKM","PA.NUS.PRVT.PP","Estimates are based on regression.",
"TMP","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TMP","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TMP","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TMP","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TMP","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TMP","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TMP","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TMP","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TMP","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TMP","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TMP","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TMP","PA.NUS.PPP","Estimates are based on regression.",
"TMP","PA.NUS.PRVT.PP","Estimates are based on regression.",
"TMP","SG.GEN.PARL.ZS","The purpose of elections held on 30 August 2001 was to elect members of the Constituent Assembly of Timor-Leste. This body became the National Parliament on 20 May 2002, the date on which the country became independent, without any new elections",
"TON","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TON","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","IT.NET.USER.ZS","Until 2000: Tonga Telecommunications Commission (TTC). Tonga Communications Corporation Ltd.",
"TON","SG.GEN.PARL.ZS","No women were elected in 2008, however one woman was appointed to the Cabinet. As cabinet ministers also sit in parliament, there is one woman out of a total of 32 members.",
"TON","SG.NOD.CONS","There is no nondiscrimination provision.",
"TTO","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TTO","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TTO","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TTO","IT.NET.USER.ZS","Telecommunications Services of Trinidad and Tobago (TSTT). From 2004: Ministry of Public Administration and Information.",
"TUN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","IT.NET.USER.ZS","Tunisie Telecom. Since 1997: Ministère des Technologies de la Communication.",
"TUR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUR","IT.NET.USER.ZS","Türk Telekomünikasyon A.S. From 2002: Telecommunications Authority.",
"TUV","IT.NET.USER.ZS","Tuvalu Telecommunications Corporation. Ministry of Communication and Transports",
"TZA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TZA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","IT.NET.USER.ZS","Tanzania Telecommunications Company Ltd (TTCL). From 2006: Tanzania Communications Regulatory Authority.",
"TZA","NY.GDP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.MKTP.PC.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.MKTP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","SP.ADO.TFRT","Including Zanzibar.",
"UGA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"UGA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","IT.NET.USER.ZS","Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).",
"UKR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UKR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","IT.NET.USER.ZS","State Department of Communications & Information Technology.",
"UKR","SG.NOD.CONS","There is no nondiscrimination provision.",
"URY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"URY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","IT.NET.USER.ZS","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","SG.NOD.CONS","There is no nondiscrimination provision.",
"USA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"USA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","IT.NET.USER.ZS","Federal Communications Commission (FCC).",
"USA","SG.GEN.PARL.ZS","The total refers to all voting members of the House.",
"USA","SG.NOD.CONS","There is no nondiscrimination provision.",
"UZB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UZB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
