"CountryCode","SeriesCode","DESCRIPTION",
"XKX","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"XKX","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"XKX","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"XKX","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"XKX","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"XKX","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"YEM","IT.NET.USER.ZS","Yemen International Telecommunications Company. From 2000-2002: Ministry of Communications. From 2003: Ministry of Telecommunications and Information Technology.",
"YEM","SG.NOD.CONS","There is no nondiscrimination provision.",
"YEM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"YEM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"YEM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZAF","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZAF","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"ZAF","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"ZAF","IT.NET.USER.ZS","Telkom SA Limited (Telkom). From 2001: Independent Communications Authority of South Africa (ICASA).",
"ZAF","SG.GEN.PARL.ZS","The figures for 1999-2017 on the distribution of seats do not include the 36 special rotating delegates appointed on an ad hoc basis, and all percentages given are therefore calculated on the basis of the 54 permanent seats.",
"ZMB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZMB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZMB","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"ZMB","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"ZMB","IT.NET.USER.ZS","Zambia Telecommunications Company Limited (Zamtel). From 2002: Communications Authority.",
"ZWE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ZWE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ZWE","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"ZWE","IT.NET.USER.ZS","TelOne. From 2002: Post and Telecommunications Regulatory Authority (POTRAZ).",
