"LOCATION","Country","TYPE","Type","SKILLS","Skills","TIME","Time","Value","Flag Codes","Flags"
"AUT","Austria","KN","Knowledge","2C4B","Physics","2015","2015",0.025,,
"AUT","Austria","KN","Knowledge","2C4C","Chemistry","2015","2015",-0.067,,
"AUT","Austria","KN","Knowledge","2C4D","Biology","2015","2015",0.035,,
"AUT","Austria","KN","Knowledge","2C4E","Psychology","2015","2015",0.295,,
"AUT","Austria","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.229,,
"AUT","Austria","KN","Knowledge","2C4G","Geography","2015","2015",0.067,,
"AUT","Austria","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.119,,
"AUT","Austria","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",0.229,,
"AUT","Austria","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.256,,
"AUT","Austria","KN","Knowledge","2C5","Health Services","2015","2015",0.243,,
"AUT","Austria","KN","Knowledge","2C6","Education and Training","2015","2015",0.247,,
"AUT","Austria","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.07,,
"AUT","Austria","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.108,,
"AUT","Austria","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.19,,
"AUT","Austria","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.123,,
"AUT","Austria","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.05,,
"AUT","Austria","KN","Knowledge","2C8B","Law and Government","2015","2015",0.187,,
"AUT","Austria","KN","Knowledge","2C8","Law and Public Safety","2015","2015",0.069,,
"AUT","Austria","KN","Knowledge","2C9A","Telecommunications","2015","2015",0.031,,
"AUT","Austria","KN","Knowledge","2C9B","Communications and Media","2015","2015",0.152,,
"AUT","Austria","KN","Knowledge","2C9","Communications","2015","2015",0.092,,
"BEL","Belgium","AB","Abilities","1A1A1","Oral Comprehension","2015","2015",0.205,,
"BEL","Belgium","AB","Abilities","1A1A2","Written Comprehension","2015","2015",0.246,,
"BEL","Belgium","AB","Abilities","1A1A3","Oral Expression","2015","2015",0.251,,
"BEL","Belgium","AB","Abilities","1A1A4","Written Expression","2015","2015",0.258,,
"BEL","Belgium","AB","Abilities","1A1A","Verbal Abilities","2015","2015",0.24,,
"BEL","Belgium","AB","Abilities","1A1B1","Fluency of Ideas","2015","2015",0.195,,
"BEL","Belgium","AB","Abilities","1A1B2","Originality","2015","2015",0.194,,
"BEL","Belgium","AB","Abilities","1A1B3","Problem Sensitivity","2015","2015",0.194,,
"BEL","Belgium","AB","Abilities","1A1B4","Deductive Reasoning","2015","2015",0.214,,
"BEL","Belgium","AB","Abilities","1A1B5","Inductive Reasoning","2015","2015",0.215,,
"BEL","Belgium","AB","Abilities","1A1B6","Information Ordering","2015","2015",0.098,,
"BEL","Belgium","AB","Abilities","1A1B7","Category Flexibility","2015","2015",0.1,,
"BEL","Belgium","AB","Abilities","1A1B","Reasoning Abilities","2015","2015",0.173,,
"BEL","Belgium","AB","Abilities","1A1C1","Mathematical Reasoning","2015","2015",0.093,,
"BEL","Belgium","AB","Abilities","1A1C2","Number Facility","2015","2015",0.071,,
"BEL","Belgium","AB","Abilities","1A1C","Quantitative Abilities","2015","2015",0.082,,
"BEL","Belgium","AB","Abilities","1A1D1","Memorization","2015","2015",0.095,,
"BEL","Belgium","AB","Abilities","1A1D","Memory","2015","2015",0.095,,
"BEL","Belgium","AB","Abilities","1A1E1","Speed of Closure","2015","2015",0.096,,
"BEL","Belgium","AB","Abilities","1A1E2","Flexibility of Closure","2015","2015",0.102,,
"BEL","Belgium","AB","Abilities","1A1E3","Perceptual Speed","2015","2015",-0.004,,
"BEL","Belgium","AB","Abilities","1A1E","Perceptual Abilities","2015","2015",0.065,,
"BEL","Belgium","AB","Abilities","1A1F1","Spatial Orientation","2015","2015",-0.109,,
"BEL","Belgium","AB","Abilities","1A1F2","Visualization","2015","2015",-0.049,,
"BEL","Belgium","AB","Abilities","1A1F","Spatial Abilities","2015","2015",-0.079,,
"BEL","Belgium","AB","Abilities","1A1G1","Selective Attention","2015","2015",0.021,,
"BEL","Belgium","AB","Abilities","1A1G2","Time Sharing","2015","2015",0.027,,
"BEL","Belgium","AB","Abilities","1A1G","Attentiveness","2015","2015",0.024,,
"BEL","Belgium","AB","Abilities","1A1","Cognitive Abilities","2015","2015",0.12,,
"BEL","Belgium","AB","Abilities","1A2A1","Arm-Hand Steadiness","2015","2015",-0.141,,
"BEL","Belgium","AB","Abilities","1A2A2","Manual Dexterity","2015","2015",-0.198,,
"BEL","Belgium","AB","Abilities","1A2A3","Finger Dexterity","2015","2015",-0.07,,
"BEL","Belgium","AB","Abilities","1A2A","Fine Manipulative Abilities","2015","2015",-0.136,,
"BEL","Belgium","AB","Abilities","1A2B1","Control Precision","2015","2015",-0.233,,
"BEL","Belgium","AB","Abilities","1A2B2","Multilimb Coordination","2015","2015",-0.22,,
"BEL","Belgium","AB","Abilities","1A2B3","Response Orientation","2015","2015",-0.13,,
"BEL","Belgium","AB","Abilities","1A2B4","Rate Control","2015","2015",-0.176,,
"BEL","Belgium","AB","Abilities","1A2B","Control Movement Abilities","2015","2015",-0.19,,
"BEL","Belgium","AB","Abilities","1A2C1","Reaction Time","2015","2015",-0.212,,
"BEL","Belgium","AB","Abilities","1A2C2","Wrist-Finger Speed","2015","2015",-0.1,,
"BEL","Belgium","AB","Abilities","1A2C3","Speed of Limb Movement","2015","2015",-0.12,,
"BEL","Belgium","AB","Abilities","1A2C","Reaction Time and Speed Abilities","2015","2015",-0.144,,
"BEL","Belgium","AB","Abilities","1A2","Psychomotor Abilities","2015","2015",-0.16,,
"BEL","Belgium","AB","Abilities","1A3A1","Static Strength","2015","2015",-0.19,,
"BEL","Belgium","AB","Abilities","1A3A2","Explosive Strength","2015","2015",0.012,,
"BEL","Belgium","AB","Abilities","1A3A3","Dynamic Strength","2015","2015",-0.107,,
"BEL","Belgium","AB","Abilities","1A3A4","Trunk Strength","2015","2015",-0.173,,
"BEL","Belgium","AB","Abilities","1A3A","Physical Strength","2015","2015",-0.115,,
"BEL","Belgium","AB","Abilities","1A3B1","Stamina","2015","2015",-0.106,,
"BEL","Belgium","AB","Abilities","1A3B","Endurance","2015","2015",-0.106,,
"BEL","Belgium","AB","Abilities","1A3C1","Extent Flexibility","2015","2015",-0.2,,
"BEL","Belgium","AB","Abilities","1A3C2","Dynamic Flexibility","2015","2015",-0.013,,
"BEL","Belgium","AB","Abilities","1A3C3","Gross Body Coordination","2015","2015",-0.103,,
"BEL","Belgium","AB","Abilities","1A3C4","Gross Body Equilibrium","2015","2015",-0.1,,
"BEL","Belgium","AB","Abilities","1A3C","Flexibility, Balance and Coordination","2015","2015",-0.104,,
"BEL","Belgium","AB","Abilities","1A3","Strength and Flexibility","2015","2015",-0.109,,
"BEL","Belgium","AB","Abilities","1A4A1","Near Vision","2015","2015",0.088,,
"BEL","Belgium","AB","Abilities","1A4A2","Far Vision","2015","2015",0.021,,
"BEL","Belgium","AB","Abilities","1A4A3","Visual Color Discrimination","2015","2015",-0.036,,
"BEL","Belgium","AB","Abilities","1A4A4","Night Vision","2015","2015",-0.074,,
"BEL","Belgium","AB","Abilities","1A4A5","Peripheral Vision","2015","2015",-0.084,,
"BEL","Belgium","AB","Abilities","1A4A6","Depth Perception","2015","2015",-0.147,,
"BEL","Belgium","AB","Abilities","1A4A7","Glare Sensitivity","2015","2015",-0.11,,
"BEL","Belgium","AB","Abilities","1A4A","Visual Abilities","2015","2015",-0.049,,
"BEL","Belgium","AB","Abilities","1A4B1","Hearing Sensitivity","2015","2015",-0.068,,
"BEL","Belgium","AB","Abilities","1A4B2","Auditory Attention","2015","2015",-0.063,,
"BEL","Belgium","AB","Abilities","1A4B3","Sound Localization","2015","2015",-0.089,,
"BEL","Belgium","AB","Abilities","1A4B4","Speech Recognition","2015","2015",0.148,,
"BEL","Belgium","AB","Abilities","1A4B5","Speech Clarity","2015","2015",0.164,,
"BEL","Belgium","AB","Abilities","1A4B","Auditory and Speech Abilities","2015","2015",0.019,,
"BEL","Belgium","AB","Abilities","1A4","Sensory Abilities","2015","2015",-0.021,,
"BEL","Belgium","WS","Workstyles","1C1A","Achievement/Effort","2015","2015",0.157,,
"BEL","Belgium","WS","Workstyles","1C1B","Persistence","2015","2015",0.181,,
"BEL","Belgium","WS","Workstyles","1C1C","Initiative","2015","2015",0.168,,
"BEL","Belgium","WS","Workstyles","1C1","Achievement Orientation","2015","2015",0.169,,
"BEL","Belgium","WS","Workstyles","1C2B","Leadership","2015","2015",0.161,,
"BEL","Belgium","WS","Workstyles","1C2","Social Influence","2015","2015",0.161,,
"BEL","Belgium","WS","Workstyles","1C3A","Cooperation","2015","2015",0.113,,
"BEL","Belgium","WS","Workstyles","1C3B","Concern for Others","2015","2015",0.233,,
"BEL","Belgium","WS","Workstyles","1C3C","Social Orientation","2015","2015",0.207,,
"BEL","Belgium","WS","Workstyles","1C3","Interpersonal Orientation","2015","2015",0.184,,
"BEL","Belgium","WS","Workstyles","1C4A","Self Control","2015","2015",0.147,,
"BEL","Belgium","WS","Workstyles","1C4B","Stress Tolerance","2015","2015",0.221,,
"BEL","Belgium","WS","Workstyles","1C4C","Adaptability/Flexibility","2015","2015",0.223,,
"BEL","Belgium","WS","Workstyles","1C4","Adjustment","2015","2015",0.197,,
"BEL","Belgium","WS","Workstyles","1C5A","Dependability","2015","2015",0.094,,
"BEL","Belgium","WS","Workstyles","1C5B","Attention to Detail","2015","2015",0.106,,
"BEL","Belgium","WS","Workstyles","1C5C","Integrity","2015","2015",0.217,,
"BEL","Belgium","WS","Workstyles","1C5","Conscientiousness","2015","2015",0.139,,
"BEL","Belgium","WS","Workstyles","1C6","Independence","2015","2015",0.15,,
"BEL","Belgium","WS","Workstyles","1C7A","Innovation","2015","2015",0.177,,
"BEL","Belgium","WS","Workstyles","1C7B","Analytical Thinking","2015","2015",0.273,,
"BEL","Belgium","WS","Workstyles","1C7","Practical Intelligence","2015","2015",0.225,,
"BEL","Belgium","SK","Skills","2A1A","Reading Comprehension","2015","2015",0.251,,
"BEL","Belgium","SK","Skills","2A1B","Active Listening","2015","2015",0.223,,
"BEL","Belgium","SK","Skills","2A1C","Writing","2015","2015",0.248,,
"BEL","Belgium","SK","Skills","2A1D","Speaking","2015","2015",0.237,,
"BEL","Belgium","SK","Skills","2A1E","Mathematics Skills","2015","2015",0.075,,
"BEL","Belgium","SK","Skills","2A1F","Science","2015","2015",0.205,,
"BEL","Belgium","SK","Skills","2A1","Basic Skills (Content)","2015","2015",0.207,,
"BEL","Belgium","SK","Skills","2A2A","Critical Thinking","2015","2015",0.197,,
"BEL","Belgium","SK","Skills","2A2B","Active Learning","2015","2015",0.199,,
"BEL","Belgium","SK","Skills","2A2C","Learning Strategies","2015","2015",0.22,,
"BEL","Belgium","SK","Skills","2A2D","Monitoring","2015","2015",0.144,,
"BEL","Belgium","SK","Skills","2A2","Basic Skills (Process)","2015","2015",0.19,,
"BEL","Belgium","SK","Skills","2B1A","Social Perceptiveness","2015","2015",0.215,,
"BEL","Belgium","SK","Skills","2B1B","Coordination","2015","2015",0.099,,
"BEL","Belgium","SK","Skills","2B1C","Persuasion","2015","2015",0.116,,
"BEL","Belgium","SK","Skills","2B1D","Negotiation","2015","2015",0.083,,
"BEL","Belgium","SK","Skills","2B1E","Instructing","2015","2015",0.188,,
"BEL","Belgium","SK","Skills","2B1F","Service Orientation","2015","2015",0.207,,
"BEL","Belgium","SK","Skills","2B1","Social Skills","2015","2015",0.151,,
"BEL","Belgium","SK","Skills","2B2I","Complex Problem Solving","2015","2015",0.147,,
"BEL","Belgium","SK","Skills","2B2","Complex Problem Solving Skills","2015","2015",0.147,,
"BEL","Belgium","SK","Skills","2B3A","Operations Analysis","2015","2015",0.118,,
"BEL","Belgium","SK","Skills","2B3B","Technology Design","2015","2015",0.041,,
"BEL","Belgium","SK","Skills","2B3C","Equipment Selection","2015","2015",-0.12,,
"BEL","Belgium","SK","Skills","2B3D","Installation","2015","2015",-0.086,,
"BEL","Belgium","SK","Skills","2B3E","Programming","2015","2015",0.077,,
"BEL","Belgium","SK","Skills","2B3G","Operation Monitoring","2015","2015",-0.163,,
"BEL","Belgium","SK","Skills","2B3H","Operation and Control","2015","2015",-0.229,,
"BEL","Belgium","SK","Skills","2B3J","Equipment Maintenance","2015","2015",-0.221,,
"BEL","Belgium","SK","Skills","2B3K","Troubleshooting","2015","2015",-0.166,,
"BEL","Belgium","SK","Skills","2B3L","Repairing","2015","2015",-0.223,,
"BEL","Belgium","SK","Skills","2B3M","Quality Control Analysis","2015","2015",-0.096,,
"BEL","Belgium","SK","Skills","2B3","Technical Skills","2015","2015",-0.097,,
"BEL","Belgium","SK","Skills","2B4E","Judgment and Decision Making","2015","2015",0.172,,
"BEL","Belgium","SK","Skills","2B4G","Systems Analysis","2015","2015",0.15,,
"BEL","Belgium","SK","Skills","2B4H","Systems Evaluation","2015","2015",0.159,,
"BEL","Belgium","SK","Skills","2B4","Systems Skills","2015","2015",0.16,,
"BEL","Belgium","SK","Skills","2B5A","Time Management","2015","2015",0.086,,
"BEL","Belgium","SK","Skills","2B5B","Management of Financial Resources","2015","2015",-0.038,,
"BEL","Belgium","SK","Skills","2B5C","Management of Material Resources","2015","2015",-0.02,,
"BEL","Belgium","SK","Skills","2B5D","Management of Personnel Resources","2015","2015",0.063,,
"BEL","Belgium","SK","Skills","2B5","Resource Management Skills","2015","2015",0.023,,
"BEL","Belgium","KN","Knowledge","2C10","Transportation","2015","2015",-0.128,,
"BEL","Belgium","KN","Knowledge","2C1A","Administration and Management","2015","2015",0.034,,
"BEL","Belgium","KN","Knowledge","2C1B","Clerical","2015","2015",0.211,,
"BEL","Belgium","KN","Knowledge","2C1C","Economics and Accounting","2015","2015",0.034,,
"BEL","Belgium","KN","Knowledge","2C1D","Sales and Marketing","2015","2015",-0.058,,
"BEL","Belgium","KN","Knowledge","2C1E","Customer and Personal Service","2015","2015",0.219,,
"BEL","Belgium","KN","Knowledge","2C1F","Personnel and Human Resources","2015","2015",0.028,,
"BEL","Belgium","KN","Knowledge","2C1","Business and Management","2015","2015",0.048,,
"BEL","Belgium","KN","Knowledge","2C2A","Production and Processing","2015","2015",-0.265,,
"BEL","Belgium","KN","Knowledge","2C2B","Food Production","2015","2015",0.016,,
"BEL","Belgium","KN","Knowledge","2C2","Manufacturing and Production","2015","2015",-0.125,,
"BEL","Belgium","KN","Knowledge","2C3A","Computers and Electronics","2015","2015",0.221,,
"BEL","Belgium","KN","Knowledge","2C3B","Engineering, Mechanics and Technology","2015","2015",-0.085,,
"BEL","Belgium","KN","Knowledge","2C3C","Design","2015","2015",-0.088,,
"BEL","Belgium","KN","Knowledge","2C3D","Building and Construction","2015","2015",-0.243,,
"BEL","Belgium","KN","Knowledge","2C3E","Mechanical","2015","2015",-0.404,,
"BEL","Belgium","KN","Knowledge","2C3","Engineering and Technology","2015","2015",-0.12,,
"BEL","Belgium","KN","Knowledge","2C4A","Mathematics Knowledge","2015","2015",0.015,,
"BEL","Belgium","KN","Knowledge","2C4B","Physics","2015","2015",-0.026,,
"BEL","Belgium","KN","Knowledge","2C4C","Chemistry","2015","2015",0.061,,
"BEL","Belgium","KN","Knowledge","2C4D","Biology","2015","2015",0.234,,
"BEL","Belgium","KN","Knowledge","2C4E","Psychology","2015","2015",0.426,,
"BEL","Belgium","KN","Knowledge","2C4F","Sociology and Anthropology","2015","2015",0.281,,
"BEL","Belgium","KN","Knowledge","2C4G","Geography","2015","2015",0.075,,
"BEL","Belgium","KN","Knowledge","2C4","Mathematics and Science","2015","2015",0.152,,
"BEL","Belgium","KN","Knowledge","2C5A","Medicine and Dentistry","2015","2015",0.331,,
"BEL","Belgium","KN","Knowledge","2C5B","Therapy and Counselling","2015","2015",0.335,,
"BEL","Belgium","KN","Knowledge","2C5","Health Services","2015","2015",0.333,,
"BEL","Belgium","KN","Knowledge","2C6","Education and Training","2015","2015",0.285,,
"BEL","Belgium","KN","Knowledge","2C7C","Fine Arts","2015","2015",0.082,,
"BEL","Belgium","KN","Knowledge","2C7D","History and Archaeology","2015","2015",0.1,,
"BEL","Belgium","KN","Knowledge","2C7E","Philosophy and Theology","2015","2015",0.205,,
"BEL","Belgium","KN","Knowledge","2C7","Arts and Humanities","2015","2015",0.129,,
"BEL","Belgium","KN","Knowledge","2C8A","Public Safety and Security","2015","2015",-0.038,,
"BEL","Belgium","KN","Knowledge","2C8B","Law and Government","2015","2015",0.18,,
"BEL","Belgium","KN","Knowledge","2C8","Law and Public Safety","2015","2015",0.071,,
"BEL","Belgium","KN","Knowledge","2C9A","Telecommunications","2015","2015",0.025,,
"BEL","Belgium","KN","Knowledge","2C9B","Communications and Media","2015","2015",0.145,,
"BEL","Belgium","KN","Knowledge","2C9","Communications","2015","2015",0.085,,
"CAN","Canada","AB","Abilities","1A1A1","Oral Comprehension","2015","2015",0.124,,
"CAN","Canada","AB","Abilities","1A1A2","Written Comprehension","2015","2015",0.149,,
"CAN","Canada","AB","Abilities","1A1A3","Oral Expression","2015","2015",0.142,,
"CAN","Canada","AB","Abilities","1A1A4","Written Expression","2015","2015",0.163,,
"CAN","Canada","AB","Abilities","1A1A","Verbal Abilities","2015","2015",0.145,,
"CAN","Canada","AB","Abilities","1A1B1","Fluency of Ideas","2015","2015",0.155,,
"CAN","Canada","AB","Abilities","1A1B2","Originality","2015","2015",0.148,,
"CAN","Canada","AB","Abilities","1A1B3","Problem Sensitivity","2015","2015",0.124,,
"CAN","Canada","AB","Abilities","1A1B4","Deductive Reasoning","2015","2015",0.175,,
"CAN","Canada","AB","Abilities","1A1B5","Inductive Reasoning","2015","2015",0.176,,
"CAN","Canada","AB","Abilities","1A1B6","Information Ordering","2015","2015",0.106,,
"CAN","Canada","AB","Abilities","1A1B7","Category Flexibility","2015","2015",0.088,,
"CAN","Canada","AB","Abilities","1A1B","Reasoning Abilities","2015","2015",0.139,,
"CAN","Canada","AB","Abilities","1A1C1","Mathematical Reasoning","2015","2015",0.111,,
"CAN","Canada","AB","Abilities","1A1C2","Number Facility","2015","2015",0.096,,
"CAN","Canada","AB","Abilities","1A1C","Quantitative Abilities","2015","2015",0.104,,
"CAN","Canada","AB","Abilities","1A1D1","Memorization","2015","2015",0.081,,
