"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,8.86464786529541,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,4.0661792755127,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,5.87994384765625,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2006","2006","USD","US Dollar","0","Units",,,25.5440082550049,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2010","2010","USD","US Dollar","0","Units",,,25.5588855743408,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2014","2014","USD","US Dollar","0","Units",,,26.1325168609619,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2007","2007","PC","Percentage","0","Units",,,1.68338561058044,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2008","2008","PC","Percentage","0","Units",,,1.22106647491455,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2009","2009","PC","Percentage","0","Units",,,1.85248017311096,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,1.44276213645935,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2011","2011","PC","Percentage","0","Units",,,1.73283576965332,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2012","2012","PC","Percentage","0","Units",,,1.76921081542969,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2013","2013","PC","Percentage","0","Units",,,2.16741323471069,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2014","2014","PC","Percentage","0","Units",,,2.08910584449768,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,1.9506162405014,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2016","2016","PC","Percentage","0","Units",,,1.49045157432556,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,19.6068534851074,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,23.1304912567139,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,11.4140768051148,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2005","2005","USD","US Dollar","0","Units",,,31.8736362457275,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2006","2006","USD","US Dollar","0","Units",,,31.1072311401367,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2007","2007","USD","US Dollar","0","Units",,,30.9159488677978,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2008","2008","USD","US Dollar","0","Units",,,31.9743137359619,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2009","2009","USD","US Dollar","0","Units",,,32.3130340576172,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2010","2010","USD","US Dollar","0","Units",,,31.8569946289062,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2011","2011","USD","US Dollar","0","Units",,,32.1455039978027,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2012","2012","USD","US Dollar","0","Units",,,33.8074913024902,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2013","2013","USD","US Dollar","0","Units",,,34.0980377197266,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2014","2014","USD","US Dollar","0","Units",,,34.3610229492188,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2015","2015","USD","US Dollar","0","Units",,,35.0270347595215,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2016","2016","USD","US Dollar","0","Units",,,36.0543098449707,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,26.8232250213623,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,9.58953094482422,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,11.1720819473267,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2007","2007","USD","US Dollar","0","Units",,,16.7221813201904,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2008","2008","USD","US Dollar","0","Units",,,17.0553169250488,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2009","2009","USD","US Dollar","0","Units",,,17.490629196167,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2010","2010","USD","US Dollar","0","Units",,,16.2951583862305,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2011","2011","USD","US Dollar","0","Units",,,14.8626222610474,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2012","2012","USD","US Dollar","0","Units",,,14.8710250854492,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2013","2013","USD","US Dollar","0","Units",,,13.109486579895,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2014","2014","USD","US Dollar","0","Units",,,13.1397790908814,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2015","2015","USD","US Dollar","0","Units",,,13.0048294067383,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2016","2016","USD","US Dollar","0","Units",,,12.892297744751,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2007","2007","PC","Percentage","0","Units",,,6.53351020812988,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2008","2008","PC","Percentage","0","Units",,,6.38185834884644,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2009","2009","PC","Percentage","0","Units",,,8.56588649749756,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,9.44215488433838,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2011","2011","PC","Percentage","0","Units",,,14.4437046051025,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2012","2012","PC","Percentage","0","Units",,,16.6266136169434,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2013","2013","PC","Percentage","0","Units",,,15.3230400085449,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2014","2014","PC","Percentage","0","Units",,,18.5646324157715,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,20.2268562316894,,
"GRC","Greece","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2016","2016","PC","Percentage","0","Units",,,19.0027751922607,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,32.6243057250977,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,26.10280418396,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,31.0451507568359,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2005","2005","USD","US Dollar","0","Units",,,10.6549053192139,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2006","2006","USD","US Dollar","0","Units",,,10.683614730835,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2007","2007","USD","US Dollar","0","Units",,,10.6863851547241,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2008","2008","USD","US Dollar","0","Units",,,10.774411201477,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2009","2009","USD","US Dollar","0","Units",,,10.281008720398,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2010","2010","USD","US Dollar","0","Units",,,11.2293081283569,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2011","2011","USD","US Dollar","0","Units",,,11.2508411407471,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2012","2012","USD","US Dollar","0","Units",,,11.0101804733276,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2013","2013","USD","US Dollar","0","Units",,,11.227840423584,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2014","2014","USD","US Dollar","0","Units",,,11.0604763031006,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2015","2015","USD","US Dollar","0","Units",,,10.7805051803589,,
"HUN","Hungary","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","HS","High skilled","2016","2016","USD","US Dollar","0","Units",,,11.2296438217163,,
"HUN","Hungary","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","HS","High skilled","2007","2007","PC","Percentage","0","Units",,,1.6490386724472,,
