"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUS","Australia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"AUS","Australia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUS","Australia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUS","Australia","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUS","Australia","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.05,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.05,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.04,,
"AUS","Australia","51","Sheltered and supported employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.04,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"AUS","Australia","52","Rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.02,,
