"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"AUS","Australia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUS","Australia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUS","Australia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2004","2004",9252.824416,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2005","2005",9102.277886,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2006","2006",8849.147953,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2007","2007",8391.185669,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2008","2008",9521.341644,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2009","2009",11537.88879,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2010","2010",11669.15069,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2011","2011",12170.49523,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2012","2012",12746.967,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2013","2013",13901.59263,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2014","2014",15135.46163,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2015","2015",15056.29621,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2016","2016",15225.90492,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2017","2017",15770.50783,,
"AUS","Australia","100","Total","EXP","Public expenditure, national currency units","A","Annual","2018","2018",15160.17125,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.91,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.81,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.71,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.76,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.89,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.82,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.81,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.83,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.87,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.93,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.91,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.86,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.85,,
"AUS","Australia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.78,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",3533.111416,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",3654.526769,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",3586.168585,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",3587.113669,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",3925.368644,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",4494.867489,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",4622.526356,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",4612.54723,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",4064.967,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",3807.058625,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",4116.831625,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",3815.656208,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",4061.904917,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",4407.507833,,
"AUS","Australia","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",4437.17125,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.38,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.37,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.33,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.3,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.31,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.35,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.33,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.31,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.26,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.24,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.25,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.23,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.23,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.24,,
"AUS","Australia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.23,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",5719.713,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",5447.751117,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",5262.979368,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",4804.072,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",5595.973,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",7043.021306,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",7046.624334,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",7557.948,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",8682,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",10094.534,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",11018.63,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",11240.64,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",11164,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",11363,,
"AUS","Australia","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",10723,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.62,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.55,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.48,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.41,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.44,,
"AUS","Australia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.54,,
