"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.78524,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.379151,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.23433,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.560385,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.21334,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.081195,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.223376,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.66194,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.077244,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.056423,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.710301,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.59376,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.299855,,
"AUS","Australia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.160027,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2005","2005","PER","Persons","3","Thousands",,,3970.875,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2006","2006","PER","Persons","3","Thousands",,,4037.65,"B","Break"
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4123.925,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4166.05,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4205.125,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4220.075,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4246.225,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4293.375,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2013","2013","PER","Persons","3","Thousands",,,4336.05,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4357.575,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4400.1,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4490.25,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2017","2017","PER","Persons","3","Thousands",,,4508.325,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2018","2018","PER","Persons","3","Thousands",,,4539.075,,
"AUT","Austria","YGTT07L1_ST","Labour force","A","Annual","2019","2019","PER","Persons","3","Thousands",,,4559.425,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1807.175,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1844.3,"B","Break"
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1885.45,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1915.025,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1947.8,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1959.4,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1980.9,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2009.375,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2032.075,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2047.7,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2063.75,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2102.425,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2112.375,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2122.175,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2134.6,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2163.675,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2193.375,"B","Break"
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2238.425,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2251.025,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2257.325,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2260.675,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2265.35,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2284.025,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2303.925,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2309.825,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2336.325,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2387.875,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2395.925,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2416.9,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2424.85,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2005","2005","PER","Persons","3","Thousands",,,3747.425,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2006","2006","PER","Persons","3","Thousands",,,3826,"B","Break"
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2007","2007","PER","Persons","3","Thousands",,,3923.575,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2008","2008","PER","Persons","3","Thousands",,,3994.05,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2009","2009","PER","Persons","3","Thousands",,,3982.175,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4016.675,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4052.425,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4084.475,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2013","2013","PER","Persons","3","Thousands",,,4104.725,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4112.675,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4148.275,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4220.25,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2017","2017","PER","Persons","3","Thousands",,,4260.4,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2018","2018","PER","Persons","3","Thousands",,,4319.025,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2019","2019","PER","Persons","3","Thousands",,,4354.875,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1701.375,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1741,"B","Break"
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1785.575,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1830.575,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1848.75,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1868.7,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1890.1,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1913.2,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1924.525,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1937.475,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1954.15,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1985.85,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2006.075,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2023.5,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2041.75,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005","PC","Percentage","0","Units",,,45.40118,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006","PC","Percentage","0","Units",,,45.50444,"B","Break"
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007","PC","Percentage","0","Units",,,45.50888,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008","PC","Percentage","0","Units",,,45.83255,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009","PC","Percentage","0","Units",,,46.42563,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010","PC","Percentage","0","Units",,,46.52356,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011","PC","Percentage","0","Units",,,46.64121,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012","PC","Percentage","0","Units",,,46.84078,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013","PC","Percentage","0","Units",,,46.8856,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014","PC","Percentage","0","Units",,,47.10985,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015","PC","Percentage","0","Units",,,47.10753,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016","PC","Percentage","0","Units",,,47.05527,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017","PC","Percentage","0","Units",,,47.08654,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018","PC","Percentage","0","Units",,,46.85085,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2019","2019","PC","Percentage","0","Units",,,46.88424,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2046.1,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2085,"B","Break"
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2138.025,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2163.525,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2133.45,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2148,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2162.325,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2171.325,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2180.2,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2175.2,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2194.125,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2234.4,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2254.35,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2295.55,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2313.125,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2005","2005","PC","Percentage","0","Units",,,54.60016,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2006","2006","PC","Percentage","0","Units",,,54.49556,"B","Break"
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2007","2007","PC","Percentage","0","Units",,,54.49176,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2008","2008","PC","Percentage","0","Units",,,54.1687,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2009","2009","PC","Percentage","0","Units",,,53.57499,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2010","2010","PC","Percentage","0","Units",,,53.47707,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2011","2011","PC","Percentage","0","Units",,,53.35879,,
